relid,schemaname,relname,seq_scan,seq_tup_read,idx_scan,idx_tup_fetch,n_tup_ins,n_tup_upd,n_tup_del,n_tup_hot_upd,n_live_tup,n_dead_tup,n_mod_since_analyze,last_vacuum,last_autovacuum,last_analyze,last_autoanalyze,vacuum_count,autovacuum_count,analyze_count,autoanalyze_count
16428,public,stock,3,200000000,0,0,200000000,0,0,0,200000000,0,0,2020-11-05 16:45:15.887148+00,,2020-11-05 16:27:55.953916+00,,1,0,1,0
13284,pg_toast,pg_toast_13282,0,0,0,0,0,0,0,0,0,0,0,2020-11-05 16:28:07.52644+00,,,,1,0,0,0
3381,pg_catalog,pg_statistic_ext,0,0,708,0,0,0,0,0,0,0,0,2020-11-05 16:28:07.529933+00,,2020-11-05 16:27:54.793535+00,,1,0,1,0
2607,pg_catalog,pg_conversion,0,0,0,0,0,0,0,0,128,0,0,2020-11-05 16:28:07.517068+00,,2020-11-05 16:27:54.788567+00,,1,0,1,0
4163,pg_toast,pg_toast_2615,0,0,0,0,0,0,0,0,0,0,0,2020-11-05 16:28:07.518903+00,,,,1,0,0,0
4143,pg_toast,pg_toast_826,0,0,0,0,0,0,0,0,0,0,0,2020-11-05 16:28:07.542997+00,,,,1,0,0,0
2832,pg_toast,pg_toast_2606,0,0,0,0,0,0,0,0,0,0,0,2020-11-05 16:28:07.515777+00,,,,1,0,0,0
2834,pg_toast,pg_toast_2609,0,0,0,0,0,0,0,0,0,0,0,2020-11-05 16:28:07.501817+00,,,,1,0,0,0
4161,pg_toast,pg_toast_3456,0,0,0,0,0,0,0,0,0,0,0,2020-11-05 16:28:07.506695+00,,,,1,0,0,0
13292,information_schema,sql_sizing,0,0,,,0,0,0,0,23,0,0,2020-11-05 16:28:07.525991+00,,2020-11-05 16:27:54.792559+00,,1,0,1,0
16422,public,order_line,3,600010322,0,0,600010322,0,0,0,600010322,0,0,2020-11-05 16:44:19.818917+00,,2020-11-05 16:27:56.493076+00,,1,0,1,0
1418,pg_catalog,pg_user_mapping,0,0,0,0,0,0,0,0,0,0,0,2020-11-05 16:28:07.529724+00,,2020-11-05 16:27:54.793863+00,,1,0,1,0
2836,pg_toast,pg_toast_1255,0,0,0,0,0,0,0,0,0,0,0,2020-11-05 16:28:07.501064+00,,,,1,0,0,0
16419,public,new_order,3,18000000,0,0,18000000,0,0,0,18000000,0,0,2020-11-05 16:28:10.304616+00,,2020-11-05 16:27:55.016325+00,,1,0,1,0
6106,pg_catalog,pg_publication_rel,0,0,0,0,0,0,0,0,0,0,0,2020-11-05 16:28:07.52818+00,,2020-11-05 16:27:54.79304+00,,1,0,1,0
2846,pg_toast,pg_toast_2396,0,0,0,0,0,0,0,0,0,0,0,2020-11-05 16:28:07.519071+00,,,,3,0,0,0
6000,pg_catalog,pg_replication_origin,0,0,0,0,0,0,0,0,0,0,0,2020-11-05 16:28:07.528707+00,,2020-11-05 16:27:54.793326+00,,3,0,3,0
3456,pg_catalog,pg_collation,0,0,0,0,0,0,0,0,779,0,0,2020-11-05 16:28:07.506041+00,,2020-11-05 16:27:54.781556+00,,1,0,1,0
4145,pg_toast,pg_toast_3466,0,0,0,0,0,0,0,0,0,0,0,2020-11-05 16:28:07.530753+00,,,,1,0,0,0
2605,pg_catalog,pg_cast,0,0,5733,631,0,0,0,0,216,0,0,2020-11-05 16:28:07.510539+00,,2020-11-05 16:27:54.789078+00,,1,0,1,0
2619,pg_catalog,pg_statistic,1,494,2573,2832,92,402,0,0,494,0,494,2020-11-05 16:28:07.504504+00,,,,1,0,0,0
13294,pg_toast,pg_toast_13292,0,0,0,0,0,0,0,0,0,0,0,2020-11-05 16:28:07.526417+00,,,,1,0,0,0
2995,pg_catalog,pg_largeobject_metadata,0,0,0,0,0,0,0,0,0,0,0,2020-11-05 16:28:07.530942+00,,2020-11-05 16:27:54.793681+00,,1,0,1,0
4183,pg_toast,pg_toast_6100,0,0,0,0,0,0,0,0,0,0,0,2020-11-05 16:28:07.531239+00,,,,3,0,0,0
3350,pg_catalog,pg_partitioned_table,0,0,0,0,0,0,0,0,0,0,0,2020-11-05 16:28:07.544129+00,,2020-11-05 16:27:54.794009+00,,1,0,1,0
4177,pg_toast,pg_toast_1262,0,0,0,0,0,0,0,0,0,0,0,2020-11-05 16:28:07.518114+00,,,,3,0,0,0
3439,pg_toast,pg_toast_3381,0,0,0,0,0,0,0,0,0,0,0,2020-11-05 16:28:07.530376+00,,,,1,0,0,0
4153,pg_toast,pg_toast_3118,0,0,0,0,0,0,0,0,0,0,0,2020-11-05 16:28:07.526653+00,,,,1,0,0,0
2612,pg_catalog,pg_language,0,0,6,6,0,0,0,0,4,0,0,2020-11-05 16:28:07.517699+00,,2020-11-05 16:27:54.790248+00,,1,0,1,0
3466,pg_catalog,pg_event_trigger,0,0,2,0,0,0,0,0,0,0,0,2020-11-05 16:28:07.530271+00,,2020-11-05 16:27:54.793601+00,,1,0,1,0
13282,information_schema,sql_implementation_info,0,0,,,0,0,0,0,12,0,0,2020-11-05 16:28:07.52602+00,,2020-11-05 16:27:54.792867+00,,1,0,1,0
16407,pg_toast,pg_toast_16404,1,0,0,0,0,0,0,0,0,0,0,2020-11-05 16:38:09.984475+00,,,,1,0,0,0
2620,pg_catalog,pg_trigger,0,0,0,0,0,0,0,0,0,0,0,2020-11-05 16:28:07.531469+00,,2020-11-05 16:27:54.793628+00,,1,0,1,0
4185,pg_toast,pg_toast_1213,0,0,0,0,0,0,0,0,0,0,0,2020-11-05 16:28:07.518425+00,,,,3,0,0,0
4175,pg_toast,pg_toast_1260,0,0,0,0,0,0,0,0,0,0,0,2020-11-05 16:28:07.522686+00,,,,3,0,0,0
16416,public,item,2,100000,0,0,100000,0,0,0,100000,0,0,2020-11-05 16:28:07.52481+00,,2020-11-05 16:27:54.854082+00,,1,0,1,0
6102,pg_catalog,pg_subscription_rel,0,0,0,0,0,0,0,0,0,0,0,2020-11-05 16:28:07.544029+00,,2020-11-05 16:27:54.793207+00,,1,0,1,0
4169,pg_toast,pg_toast_3600,0,0,0,0,0,0,0,0,0,0,0,2020-11-05 16:28:07.522283+00,,,,1,0,0,0
2618,pg_catalog,pg_rewrite,0,0,2300,2316,1,0,0,0,129,0,0,2020-11-05 16:28:07.505441+00,,2020-11-05 16:27:54.781676+00,,1,0,1,0
4060,pg_toast,pg_toast_3592,0,0,0,0,0,0,0,0,0,0,0,2020-11-05 16:28:07.543569+00,,,,3,0,0,0
4149,pg_toast,pg_toast_2328,0,0,0,0,0,0,0,0,0,0,0,2020-11-05 16:28:07.528734+00,,,,1,0,0,0
6100,pg_catalog,pg_subscription,0,0,0,0,0,0,0,0,0,0,0,2020-11-05 16:28:07.53116+00,,2020-11-05 16:27:54.792967+00,,3,0,3,0
2608,pg_catalog,pg_depend,0,0,509,640,99,0,2,0,7653,0,0,2020-11-05 16:28:07.500755+00,,2020-11-05 16:27:54.772118+00,,1,0,1,0
1260,pg_catalog,pg_authid,29,128,2111,2109,1,0,0,0,10,0,0,2020-11-05 16:28:07.522594+00,,2020-11-05 16:27:54.7903+00,,3,0,3,0
16413,public,history,0,0,,,60000000,0,0,0,60000000,0,0,2020-11-05 16:29:53.472142+00,,2020-11-05 16:28:07.37169+00,,1,0,1,0
3596,pg_catalog,pg_seclabel,0,0,1,0,0,0,0,0,0,0,0,2020-11-05 16:28:07.543247+00,,2020-11-05 16:27:54.793877+00,,1,0,1,0
2604,pg_catalog,pg_attrdef,0,0,0,0,0,0,0,0,0,0,0,2020-11-05 16:28:07.528004+00,,2020-11-05 16:27:54.793098+00,,1,0,1,0
13287,information_schema,sql_parts,0,0,,,0,0,0,0,9,0,0,2020-11-05 16:28:07.526415+00,,2020-11-05 16:27:54.793435+00,,1,0,1,0
1261,pg_catalog,pg_auth_members,0,0,0,0,0,0,0,0,3,0,0,2020-11-05 16:28:07.518656+00,,2020-11-05 16:27:54.790537+00,,3,0,3,0
4159,pg_toast,pg_toast_2600,0,0,0,0,0,0,0,0,0,0,0,2020-11-05 16:28:07.516454+00,,,,1,0,0,0
